,ST,IATA,S/L,Hub,CY15enplane,Name,City,Country,Latitude,Longitude,Altitude,Timezone,PercentArrDel15,TaxiIn,ArrDelay,ArrNum,PercentCancelled,TaxiOut,DepDelay,DepNum
68,HI,KOA,P,S,1485777,Kona International At Keahole Airport,Kona,United States,19.7388000488,-156.046005249,47.0,-10,27.34375,3.0,-3.5,257,0.389105058366,12.0,-5.0,257
69,TX,ELP,P,S,1381392,El Paso International Airport,El Paso,United States,31.80719948,-106.3779984,3959.0,-7,42.1052631579,3.0,6.0,288,1.04166666667,14.0,1.0,288
70,OK,TUL,P,S,1359582,Tulsa International Airport,Tulsa,United States,36.1983985901,-95.8880996704,677.0,-6,35.0931677019,3.0,3.0,657,1.97869101979,15.0,-3.0,657
71,NY,ALB,P,S,1276793,Albany International Airport,Albany,United States,42.748298645,-73.8016967773,285.0,-5,23.3463035019,3.0,-5.0,261,1.53256704981,12.0,-2.0,261
72,NY,ROC,P,S,1177994,Greater Rochester International Airport,Rochester,United States,43.1189002991,-77.6724014282,559.0,-5,17.7514792899,4.0,-5.0,170,0.588235294118,11.0,-4.0,170
73,IA,DSM,P,S,1156462,Des Moines International Airport,Des Moines,United States,41.5340003967,-93.6631011963,958.0,-6,29.1666666667,4.0,-2.5,293,2.73037542662,11.0,-6.0,293
74,OH,DAY,P,S,1041759,James M Cox Dayton International Airport,Dayton,United States,39.9024009705,-84.2193984985,1009.0,-5,30.1886792453,5.0,-6.0,162,1.84049079755,13.0,-5.0,163
75,NY,SYR,P,S,987732,Syracuse Hancock International Airport,Syracuse,United States,43.1111984253,-76.106300354,421.0,-5,32.1428571429,4.0,2.0,168,1.19047619048,11.0,-4.0,168
76,CA,PSP,P,S,947728,Palm Springs International Airport,Palm Springs,United States,33.82970047,-116.507003784,477.0,-8,45.5555555556,5.0,8.5,94,3.1914893617,12.0,0.0,94
77,ME,PWM,P,S,858449,Portland International Jetport Airport,Portland,United States,43.64619827,-70.30930328,76.0,-5,34.6534653465,3.0,0.0,101,0.0,12.0,-3.0,101
78,NC,GSO,P,S,848249,Piedmont Triad International Airport,Greensboro,United States,36.0978012085,-79.9373016357,925.0,-5,0.0,4.0,-12.5,8,0.0,19.5,-7.5,8
79,FL,PNS,P,S,787916,Pensacola Regional Airport,Pensacola,United States,30.473400116,-87.1865997314,121.0,-6,22.2222222222,5.0,-4.0,9,0.0,11.0,-6.0,9
80,KS,ICT,P,S,773550,Wichita Mid Continent Airport,Wichita,United States,37.6498985291,-97.4330978394,1333.0,-6,26.3157894737,5.0,-9.0,19,0.0,12.0,-6.0,17
81,CA,FAT,P,S,695008,Fresno Yosemite International Airport,Fresno,United States,36.7761993408,-119.718002319,336.0,-8,30.2702702703,5.0,0.0,187,1.06951871658,12.0,0.0,187
82,AR,XNA,P,S,629905,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801,1287.0,-6,45.4545454545,6.0,9.0,11,0.0,15.0,-1.0,11
83,CO,COS,P,S,593246,City of Colorado Springs Municipal Airport,Colorado Springs,United States,38.8058013916,-104.700996399,6187.0,-7,43.2142857143,6.0,8.5,288,2.43055555556,14.0,-2.0,288
84,PA,MDT,P,S,587049,Harrisburg International Airport,Harrisburg,United States,40.1935005188,-76.7633972168,310.0,-5,39.1304347826,6.0,4.0,92,2.17391304348,18.0,-3.5,92
85,TX,LBB,P,S,443239,Lubbock Preston Smith International Airport,Lubbock,United States,33.6636009216,-101.822998047,3282.0,-6,36.3636363636,6.0,13.0,11,0.0,13.0,-6.0,11
86,TX,MFE,P,N,391687,Mc Allen Miller International Airport,Mcallen,United States,26.17580032,-98.23860168,107.0,-6,32.7137546468,4.0,2.0,273,1.8315018315,10.0,-3.0,273
87,NC,ILM,P,N,388023,Wilmington International Airport,Wilmington,United States,34.2705993652,-77.9026031494,32.0,-5,22.2222222222,4.0,-7.0,117,1.72413793103,12.0,-6.0,116
88,TX,AMA,P,N,341132,Rick Husband Amarillo International Airport,Amarillo,United States,35.2193984985,-101.706001282,3607.0,-6,55.5555555556,5.0,16.0,9,0.0,16.5,-6.0,8
89,WY,JAC,P,N,313151,Jackson Hole Airport,Jacksn Hole,United States,43.6072998047,-110.737998962,6451.0,-7,30.8823529412,3.0,1.0,274,0.732600732601,13.0,-1.0,273
90,CO,EGE,P,N,156937,Eagle County Regional Airport,Vail,United States,39.64260101,-106.9179993,6548.0,-7,35.6435643564,5.0,2.0,103,0.980392156863,16.0,-7.0,102
